tconst,title,year,revenue,spotify_album_id,spotify_album_name,spotify_album_year,match_score,album_popularity,avg_track_popularity,sum_track_popularity,n_tracks,album_length_ms,album_length_min,album_artists
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,419665568.0,67elAtV5dXB8nsUO5UZaol,The Chronicles Of Narnia: Prince Caspian Original Soundtrack,2008,123.1038961038961,31.0,11.8125,189,16,4506756.0,75.1126,"{'Switchfoot', 'Hanne Hukkelberg', 'Oren Lavie', 'Harry Gregson-Williams', 'Regina Spektor'}"
tt3062096,Inferno,2016,220021259.0,4KvYrYHxszNCctWoBORecE,Inferno (Original Motion Picture Soundtrack),2016,127.0,29.0,14.705882352941176,250,17,4254582.0,70.9097,{'Hans Zimmer'}
tt3235888,It Follows,2014,14674076.0,6vwKCWCxz2z661lvKfVkFQ,It Follows (Original Motion Picture Soundtrack),2015,127.0,35.0,20.166666666666668,363,18,2684000.0,44.73333333333333,{'Disasterpeace'}
tt1636826,Project X,2012,102731865.0,3IU5cdBHjjEOeYpx9GhVwz,(Soundtrack Inpsired by the Movie) Project X,2018,115.0,1.0,0.2142857142857142,3,14,3197017.0,53.28361666666667,"{'Tough Rhymes', '2Glory', 'CDM Project', 'Mighty Metal Gods', 'Kensington Square', 'Super Sonic Temple', 'Vibe2Vibe', 'Fresh Beat MCs', 'Bling Bling Bros'}"
tt0800320,Clash of the Titans,2010,493214993.0,58Jkz0iguI6Obsl5GE1eQl,Clash Of The Titans (Original Motion Picture Soundtrack),2010,150.0,27.0,13.73913043478261,316,23,4529870.0,75.49783333333333,"{'Neil Davidge', 'Ramin Djawadi', 'Tina Dico'}"
tt2406566,Atomic Blonde,2017,100014025.0,55bMp8gRTHGdosVQ1aR02i,Atomic Blonde (Original Motion Picture Soundtrack),2017,127.0,40.0,12.25,196,16,4212485.0,70.20808333333333,"{'David Bowie', 'Marilyn Manson', ""'Til Tuesday"", 'George Michael', 'Kaleida', 'Peter Schilling', 'Nena', 'Siouxsie and the Banshees', 'After The Fire', 'Re-Flex', 'A Flock Of Seagulls', 'The Clash', 'HEALTH', 'Tyler Bates'}"
tt0496806,Ocean's Thirteen,2007,311312624.0,20ItSmVKGIrTMyjGKklC6S,Music From The Motion Picture Ocean's Thirteen (Standard Version),2007,127.0,37.0,25.05,501,20,2674060.0,44.56766666666667,"{'The Motherhood', 'David Holmes', 'Puccio Roelens', 'Frank Sinatra', 'Isao Tomita'}"
tt0368891,National Treasure,2004,347512318.0,0SZ3Wv4wxAbDnkFGJUXYBq,National Treasure,2004,150.0,40.0,29.83333333333333,358,12,2332567.0,38.87611666666667,{'Trevor Rabin'}
tt1959490,Noah,2014,362637473.0,2XnflgJ5byhSYuhDE3s2hc,Noah [Music from the Motion Picture],2014,127.0,17.0,6.869565217391305,158,23,4718821.0,78.64701666666667,{'Clint Mansell'}
tt0790736,R.I.P.D.,2013,61648500.0,5wVwmspp8fSp89e8DBJ4h8,R.I.P.D. (Original Motion Picture Soundtrack),2013,150.0,0.0,0.0,0,23,2364873.0,39.41455,"{'Christophe Beck', 'Jeff Bridges'}"
tt1650554,Kick-Ass 2,2013,60700000.0,4K2NhkfNSitC1i5kwrnRWm,Kick-Ass 2,2013,112.0,3.0,0.7857142857142857,11,14,2503343.0,41.72238333333333,"{'John Calabrese', 'Patrick Keeler', 'Lemon', 'Glasvegas', 'Claude Kelly', 'Diplo', 'Dan Auerbach', 'Jaime Bell', 'Chloë Howells', 'Daniel Stein', 'Torae', 'Damon Richardson', 'Chi Fukami Taylor', 'Marco Bruno', 'Ninja', 'Ian Parton', 'Dominique Clark', 'Union J', 'Jorge Ben', 'Danko Jones', 'James Flannigan', 'Ozma', 'Jessie J', 'St. Snot', 'James Allan', 'Steve Mac', 'Dominic Horgon', 'Dominique Young Unique', 'Francis White', 'Hanni El Khatib', 'Joe Tex', 'Chlöe Howl', 'Kaori Tsuchida', 'Traditional', 'The Go! Team', 'Bobby Emmett', 'Sam Dook', 'Catherine Fuller', 'DJ Fresh', 'Marco Polo', 'The Bees'}"
tt1588173,Warm Bodies,2013,116980662.0,3PFzAPyOzsscr23ikyCNt3,Warm Bodies (Original Motion Picture Score),2013,127.0,8.0,1.9090909090909087,42,22,3496879.0,58.28131666666667,"{'Buck Sanders', 'Marco Beltrami'}"
tt0112442,Bad Boys,1995,141407024.0,1sn5uZLoAQhVSA71M3b1N8,Bad Boys The Original Motion Picture Soundtrack,2012,150.0,0.0,0.0,0,13,3120450.0,52.0075,"{'Bad Boys The Original Motion Picture Soundtrack', 'Jon B Feat. Babyface', 'Keith Martin', '69 Boyz Feat. K-Nock', 'Diana King', 'KMFDM', 'Mark Mancina', 'Juster', 'Xscape', 'Inner Circle Feat. Tek', 'MN8', 'Call O?Da Wild', 'iNi Kamoze', 'Warren G'}"
tt3322940,Annabelle,2014,257047661.0,2BWtI3RIIf5V9uXr7B3vQd,Annabelle (Original Motion Picture Soundtrack),2014,127.0,25.0,7.8076923076923075,203,26,3066163.0,51.102716666666666,{'joseph bishara'}
tt1959563,The Hitman's Bodyguard,2017,176586701.0,4d2jQf2hUMpyhk1xHdhLyw,The Hitman's Bodyguard (Original Soundtrack Album),2020,115.0,29.0,12.133333333333333,182,15,2991228.0,49.8538,"{'Dmitri Golovko', 'Atli Örvarsson', 'Spiderbait', 'Lionel Richie', 'Samuel L. Jackson', ""Junior Wells' Chicago Blues Band"", 'Chuck Berry', 'Foreigner', 'King Harvest'}"
tt3371366,Transformers: The Last Knight,2017,605425157.0,68d9WIEyxA9U2SsccN4fmK,Transformers: The Last Knight (Music from the Motion Picture),2017,127.0,48.0,29.058823529411764,988,34,7771161.0,129.51935,{'Steve Jablonsky'}
tt5308322,Happy Death Day,2017,125479266.0,2vHiNpFeKzKw8sow0A21XI,Happy Death Day (Original Motion Picture Soundtrack),2017,127.0,4.0,1.9,19,10,2661198.0,44.3533,{'Bear McCreary'}
tt2404463,The Heat,2013,158674180.0,4yJ2Ukazlf1X9wOSU4pzMP,The Heat (Original Motion Picture Soundtrack),2013,150.0,0.0,0.0,0,15,3804180.0,63.403,"{'Luther Vandross', 'Parliament', 'Angel Haze', 'Lazy Jay', 'Kimbra', 'The Isley Brothers', 'April Wine', 'Boston', 'LCD Soundsystem', 'Deee-Lite', 'Bill Withers', 'Ted Nugent', 'Kreayshawn', 'Azealia Banks', 'Air Supply', 'Santigold'}"
tt0146316,Lara Croft: Tomb Raider,2001,274703340.0,1xQEXgAwUAQOipEQtI8aEh,Tomb Raider - Music From The Motion Picture Tomb Raider,2001,150.0,0.0,0.0,0,15,4151301.0,69.18835,"{'Nelly Furtado', 'Delerium feat. Aude', 'Nine Inch Nails', 'Fatboy Slim featuring Bootsy Collins', 'Bosco', 'Fluke', 'U2', 'Outkast', 'The Chemical Brothers', 'BT', 'Moby', 'Basement Jaxx', 'Oxide & Neutrino', 'Groove Armada', 'Missy Elliott'}"
tt0320691,Underworld,2003,95708457.0,6rYA9ZajehkR1qhNE9kRy5,Underworld (Original Score),2003,127.0,21.0,9.736842105263158,185,19,3140861.0,52.347683333333336,{'Paul Haslinger'}
tt0338348,The Polar Express,2004,310634054.0,64jNt6b5Ds4itNEXTpk9Fk,The Polar Express (Original Motion Picture Soundtrack) [Special Edition],2004,127.0,45.0,19.6875,315,16,3014716.0,50.245266666666666,"{'Bing Crosby', 'Tom Hanks', 'Kate Smith', 'Red Foley', 'Matthew Hall', 'Alan Silvestri', 'Perry Como', 'Meagan Moore', 'Frank Sinatra', 'Fontaine Sisters', 'Mario Lanza', 'Steven Tyler', 'The Andrews Sisters', 'Josh Groban'}"
tt0829150,Dracula Untold,2014,217124280.0,4UX4LEUwnJ876YGfktnVkT,Dracula Untold (Original Motion Picture Soundtrack),2014,127.0,26.0,14.05,281,20,3615957.0,60.26595,{'Ramin Djawadi'}
tt1628841,Independence Day: Resurgence,2016,389681935.0,1iBtb33FA1k2wYLoPDisrs,Independence Day: Resurgence (Original Motion Picture Soundtrack),2016,127.0,22.0,8.0,200,25,3088112.0,51.46853333333333,"{'Thomas Wander', 'David Arnold', 'Josh Conway', 'Jesse Perlman', 'Sonny Bono', 'Harald Kloser', 'Lennon Kloser', 'Kid Bloom', 'ANNIE TROUSSEAU'}"
tt3079380,Spy,2015,235666219.0,6mJms5drEoLMY9Lkm96E72,Spy (Original Soundtrack Album),2015,127.0,24.0,6.428571428571429,90,14,2874075.0,47.90125,"{'Iggy Azalea', 'Nicolay Mondaine', 'Ivy Levan', '50 Cent', 'INNA', 'J Balvin', 'Santigold', 'Karen O', 'Texaz', 'Mr. Probz', 'Ida Maria', 'MIKA', 'SEREBRO', 'Gin Wigmore', 'Heartsrevolution', 'Bad Seed Rising', 'Verka Serduchka'}"
tt1598778,Contagion,2011,137551594.0,1sjTd7uv2xFG4mmZEDEE74,Contagion (Original Motion Picture Soundtrack),2011,127.0,30.0,17.35,347,20,2736223.0,45.60371666666666,{'Cliff Martinez'}
tt1277953,Madagascar 3: Europe's Most Wanted,2012,746921274.0,3xBGPEOCh0In2UbR8Do8jC,Madagascar 3: Europe's Most Wanted (Music From The Motion Picture),2012,150.0,14.0,1.9230769230769231,25,13,2429662.0,40.49436666666666,"{'DCup', 'Peter Asher', 'Danny Jacob', 'Hans Zimmer', 'Katy Perry', 'Frances McDormand', 'Chris Rock', 'Yolanda Be Cool'}"
tt1502712,Fantastic Four,2015,167977596.0,4VkVAV4pNPOcHrQAnDZ5g3,The Fantastic Four (Original Motion Picture Soundtrack),2015,127.0,17.0,5.961538461538462,155,26,4319926.0,71.99876666666667,"{'El-P', 'Philip Glass', 'Marco Beltrami'}"
tt4701182,Bumblebee,2018,467989645.0,4yiB199j5Mbl1B9VwvBhl4,Bumblebee (Motion Picture Score),2018,150.0,22.0,10.208333333333334,245,24,3448499.0,57.47498333333333,{'Dario Marianelli'}
tt1037705,The Book of Eli,2010,157107755.0,4bAx3HcEbvrA5iJSBjKz1o,The Book Of Eli Original Motion Picture Soundtrack,2010,115.88888888888889,30.0,16.235294117647058,276,17,2814925.0,46.915416666666665,{'Atticus Ross'}
tt0109686,Dumb and Dumber,1994,247275374.0,7v7kVZUbo0O5kzBR7Q6bjA,Dumb & Dumber (Soundtrack),1994,150.0,38.0,23.846153846153847,310,13,2844222.0,47.4037,"{'The Primitives', 'Gigolo Aunts', 'The Lupins', 'Crash Test Dummies', 'Ellen Reid', 'Green Jelly', 'Simon Vinestock', 'Pete Droge', 'Deadeye Dick', 'Echobelly', 'Deee-Lite', 'The Sons', 'The Proclaimers', 'Willi One Blood', 'Butthole Surfers'}"
tt0117705,Space Jam,1996,250200000.0,5fTQrc1IdfbQaHmPIeV9T9,Space Jam (Music from the Motion Picture),1996,127.0,9.0,3.75,45,12,3302903.0,55.04838333333333,{'Roy Hamilton Orchestra'}
tt0120746,The Mask of Zorro,1998,250288523.0,5cBuyHhRz9LIlHMKWSZsrt,The Mask of Zorro - Music from the Motion Picture,1998,150.0,39.0,25.923076923076923,337,13,4489582.0,74.82636666666667,"{'Tina Arena', 'Marc Anthony', 'James Horner'}"
tt2873282,Red Sparrow,2018,151572634.0,0nuRmlPaTvNMYMYogUXKFa,Red Sparrow (Original Motion Picture Soundtrack),2018,127.0,22.0,9.8,196,20,4617604.0,76.96006666666666,{'James Newton Howard'}
tt0942385,Tropic Thunder,2008,195702811.0,2YcLgp2gCToEFaNKK9Gxfk,Tropic Thunder (Original Motion Picture Score),2008,127.0,7.0,1.681818181818182,37,22,2411900.0,40.19833333333333,{'Theodore Shapiro'}
tt0397892,Bolt,2008,309979994.0,4pRN2ctEESw8NdxpWie66B,Bolt,2008,150.0,41.0,21.157894736842103,402,19,2225647.0,37.094116666666665,"{'Miley Cyrus', 'Jenny Lewis', 'John Travolta', 'John Powell'}"
tt2224026,Home,2015,368871007.0,4jzv8VHqVBSt6wHCNHpWZv,Home (Original Motion Picture Soundtrack),2015,150.0,57.0,46.125,369,8,1964077.0,32.73461666666667,"{'Jacob Plant', 'Kiesza', 'Charli xcx', 'Jennifer Lopez', 'Rihanna', 'Clarence Coffee Jr.'}"
tt5108870,Morbius,2022,167500000.0,3ygWwTR4AgvY7ZDdLppmVb,Morbius (Original Motion Picture Soundtrack),2022,150.0,12.0,4.391304347826087,101,23,3635973.0,60.59955,{'Jon Ekstrand'}
tt1155076,The Karate Kid,2010,359126022.0,1ok86ehqefda3YlxLuiBfK,The Karate Kid (Music from the Motion Picture),2010,127.0,30.0,19.11111111111111,344,18,3860099.0,64.33498333333333,{'James Horner'}
tt2404435,The Magnificent Seven,2016,162360636.0,5XyqDuYkkEyTWmjUfUfHpb,The Magnificent Seven (Original Motion Picture Soundtrack),2016,127.0,32.0,11.038461538461538,287,26,4717960.0,78.63266666666667,"{'Elmer Bernstein', 'James Horner, Simon Franglen', 'Simon Franglen', 'James Horner'}"
tt1210819,The Lone Ranger,2013,260502115.0,2Jqqt4hlvKdQpPWjpLg33L,The Lone Ranger,2013,150.0,35.0,24.545454545454547,270,11,2982277.0,49.704616666666666,"{'Pokey LaFarge', 'Hans Zimmer'}"
tt0212338,Meet the Parents,2000,330444045.0,0TtQkFg4QefOOKFd6n6CAO,Meet The Parents (Original Motion Picture Soundtrack),2000,112.71428571428572,13.0,2.6666666666666665,48,18,2355128.0,39.25213333333333,"{'Bobby Womack', 'Randy Newman', 'Susanna Hoffs', 'Lee Dorsey', 'Dr. John'}"
tt2692250,Night at the Museum: Secret of the Tomb,2014,363204635.0,6tlxapAt1q5SxCLhvR8wyZ,Night At The Museum: Secret Of The Tomb (Original Motion Picture Soundtrack),2014,110.33333333333331,13.0,4.684210526315789,89,19,3437808.0,57.2968,{'Alan Silvestri'}
tt2304933,The 5th Wave,2016,109906372.0,1kcO83QN76JomDQ82r9RFh,The 5th Wave (Original Motion Picture Soundtrack),2016,127.0,13.0,4.2727272727272725,94,22,3208540.0,53.47566666666667,{'Henry Jackman'}
tt3741700,Godzilla: King of the Monsters,2019,386600138.0,6VQkLK6fJO8hFJmEF5dJz4,Godzilla: King of the Monsters (Original Motion Picture Soundtrack),2019,127.0,44.0,26.73076923076923,695,26,5853059.0,97.55098333333332,"{'Serj Tankian', 'Bear McCreary'}"
tt0259324,Ghost Rider,2007,228738393.0,4InWg8jlM3KKhYA172ysm3,Ghost Rider (Original Motion Picture Soundtrack),2007,127.0,21.0,11.2,168,15,3516021.0,58.60035,{'Christopher Young'}
tt1489889,Central Intelligence,2016,216972543.0,6nL0wKTFQPr8OqkHuVAqBm,Central Intelligence (Original Motion Picture Soundtrack),2016,127.0,11.0,1.7,51,30,2624439.0,43.74065,"{'Theodore Shapiro', 'Ludwig Göransson'}"
tt0120611,Blade,1998,131183530.0,1mObG34WoiMVzNqlzl3LTf,Blade (Original Motion Picture Score),1998,127.0,6.0,4.285714285714286,30,7,2011198.0,33.51996666666667,"{'David Hykes', 'Mark Isham'}"
tt0844471,Cloudy with a Chance of Meatballs,2009,242988466.0,02fC1zrM190lj46sEnBbVk,Cloudy with a Chance of Meatballs (Original Motion Picture Soundtrack),2009,127.0,29.0,12.06060606060606,398,33,3953402.0,65.89003333333334,"{'Mark Mothersbaugh', 'Lesley Gore', 'Miranda Cosgrove'}"
tt1731141,Ender's Game,2013,125537191.0,1Gg3Ri53uoV4dA3mJjvYFg,Ender's Game (Original Motion Picture Score),2013,127.0,42.0,24.19047619047619,508,21,4250153.0,70.83588333333333,{'Steve Jablonsky'}
tt3631112,The Girl on the Train,2016,173185859.0,0aJunqdnGu5CpX8J9ModF0,The Girl on the Train (Original Motion Picture Soundtrack),2016,127.0,17.0,7.190476190476191,151,21,3125956.0,52.099266666666665,{'Danny Elfman'}
tt0338526,Van Helsing,2004,300257475.0,4VckGtju6IjUW2SbRl4FTb,Van Helsing (Original Motion Picture Soundtrack),2004,127.0,33.0,22.33333333333333,268,12,2573983.0,42.89971666666667,{'Alan Silvestri'}
tt1645170,The Dictator,2012,179379533.0,7miUrbqGTjHpQhBbEZdSlc,The Dictator - Music from the Motion Picture,2012,150.0,0.0,0.0,0,12,2448663.0,40.81105,"{'Souad Massi', 'Mr Tibbz', 'Khaled', 'Jalal Hamdaoui', 'Michelle J. Nasser', 'MC Rai', 'Aiwa', 'Omar Fadel', 'The Aladeenies', 'Cheb Rayan', 'Erran Baron Cohen', 'Mohamed Amer', 'Jules Brookes', 'Ali Hassan Kuban', 'Admiral General Aladeen', 'Driver'}"
tt0286716,Hulk,2003,245360480.0,2UhDH62NhBDPscvu0NAUiU,Hulk (Original Motion Picture Soundtrack),2003,127.0,30.0,16.105263157894736,306,19,3830940.0,63.849,"{'Scott Weiland', 'Danny Elfman', 'Slash', 'Matt Sorum', 'Dave Kushner', 'Duff McKagan'}"
tt2316411,Enemy,2013,3396726.0,1FgnI6SiXdyACQvIGsMnol,Enemy (Original Soundtrack Album),2014,127.0,9.0,3.1875,51,16,3613329.0,60.22215,"{'The Walker Brothers', 'Danny Bensi and Saunder Jurriaans'}"
tt2704998,Game Night,2018,117501013.0,5EYIV3XGBw3T35HaucFdn5,Game Night (Original Motion Picture Soundtrack),2018,127.0,12.0,3.9,78,20,2685722.0,44.762033333333335,{'Cliff Martinez'}
tt2788710,The Interview,2014,12342632.0,6ZodFPJMsvvircO1L2af7m,The Interview (Original Motion Picture Score),2015,150.0,3.0,0.9411764705882352,16,17,2116380.0,35.273,{'Henry Jackman'}
tt0386588,Hitch,2005,371600000.0,0yRWGPUETCPmETe7TCalhC,Hitch - Music From The Motion Picture,2005,127.0,28.0,9.692307692307692,126,13,2936117.0,48.93528333333333,"{'Amerie', 'Martha Reeves & The Vandellas', 'The Boyz', 'Ghostface Killah', 'Sleepy Brown', 'The Temptations', 'Aaron Hall', 'Saigon', 'Mark Ronson', 'Nate Dogg', ""The O'Jays"", 'Jimmy Cliff', 'Kevin Lyttle', 'Polly A.', 'Earth, Wind & Fire', 'Trife', 'John Legend', 'Omarion', 'Kelly Rowland', 'Heavy D'}"
tt0337978,Live Free or Die Hard,2007,383531464.0,5IjRGizzJBfWGBnFs4BaO9,Live Free Or Die Hard (Original Motion Picture Soundtrack),2007,119.3076923076923,10.0,3.0476190476190474,64,21,3797928.0,63.2988,{'Marco Beltrami'}
tt4196776,Jason Bourne,2016,415484914.0,7JF5Zf7E7hcu1RUmqoo1CI,Jason Bourne (Original Motion Picture Soundtrack),2016,127.0,29.0,18.5625,297,16,3682847.0,61.38078333333333,"{'David Buckley', 'Moby', 'John Powell'}"
tt2446042,Taken 3,2014,325771424.0,3BNqisvQYLAavVjDdO9jty,Taken 3 (Original Motion Picture Soundtrack),2015,127.0,0.0,0.0,0,23,4140023.0,69.00038333333333,"{'Arnór Dan', 'Glass Animals', 'Nathaniel Méchaly', 'The xx', 'Ólafur Arnalds', 'Gaëlle Méchaly'}"
tt6133466,The First Purge,2018,137056262.0,4IVjvSgsqzqh0RwKqruAPV,The First Purge (Original Motion Picture Soundtrack),2018,150.0,12.0,1.9130434782608696,44,23,3305589.0,55.09315,"{'Desiigner', 'Kevin Lax'}"
tt1194173,The Bourne Legacy,2012,276572938.0,2mLdf7gvnWAvFEYWyLwblU,The Bourne Legacy (Original Motion Picture Soundtrack),2012,127.0,20.0,9.384615384615383,244,26,3812111.0,63.535183333333336,"{'Moby', 'James Newton Howard'}"
tt0489099,Jumper,2008,222231186.0,2P5mxumj1UpU9flnXaR971,Jumper (Original Motion Picture Soundtrack),2008,127.0,15.0,5.0,105,21,2659740.0,44.329,{'John Powell'}
tt1972591,King Arthur: Legend of the Sword,2017,148675066.0,1OVF4Ls0TgBVe8rMdUqcyz,King Arthur: Legend of the Sword (Original Motion Picture Soundtrack),2017,127.0,50.0,32.5625,1042,32,5478348.0,91.3058,"{'Daniel Pemberton', 'Gareth Williams', 'Sam Lee'}"
tt2267968,Kung Fu Panda 3,2016,521170825.0,35vf79jnOBG3WZHQTzIl6a,Kung Fu Panda 3 (Music from the Motion Picture),2016,127.0,45.0,26.043478260869566,599,23,4166941.0,69.44901666666667,"{'Patrick Brasca', 'Metro Voices London', 'Gan Gou', 'Metro Voices', 'Hans Zimmer', 'Jian Wang', 'Lang Lang', 'Jay Chou', 'Shanghai Roxi Musical Studio Choirs', 'The Vamps'}"
tt0109040,Ace Ventura: Pet Detective,1994,107217396.0,7alhYdkaNVTVONOWbexztu,Ace Ventura Pet Detective (Original Motion Picture Soundtrack),2017,150.0,0.0,0.0,0,12,1544004.0,25.7334,"{'Jim Carrey', 'Ira Newborn', 'Tone-Loc'}"
tt0114148,Pocahontas,1995,346079773.0,4ddvFk8agFfRkkcVwR8sJH,Pocahontas Original Soundtrack (English Version),1995,127.0,44.0,26.285714285714285,736,28,3381603.0,56.36005,"{'Jim Cummings', 'Bobbi Page', 'Judy Kuhn', 'Linda Hunt', 'Shanice', 'Alan Menken', 'Mel Gibson', 'David Ogden Stiers', 'Jon Secada', 'Vanessa Williams', 'Chorus - Pocahontas'}"
tt1092026,Paul,2011,97984015.0,1he8TpfL0JdAqJfWWoaafI,PAUL (Original Motion Picture Soundtrack),2011,150.0,0.0,0.0,0,22,3550541.0,59.17568333333333,"{'Max Romeo', 'David Arnold', 'Billy Lee Riley', 'Syd Masters and the Swing Riders', 'The Upsetters', 'The Only Ones', 'Electric Light Orchestra', 'Bill Withers', 'Todd Rundgren', ""The B-52's"", 'Grover Washington, Jr.', 'King Harvest', 'Marvin Gaye'}"
tt0099423,Die Hard 2,1990,240031094.0,0KSauWzFg5NWRNIsmod55w,Die Hard 2: Die Harder (Original Motion Picture Soundtrack),1990,115.88888888888889,7.0,4.090909090909091,45,11,1987531.0,33.12551666666667,{'Michael Kamen'}
tt0266915,Rush Hour 2,2001,347325802.0,03SFGm95aNXSDjMfop22Vh,Rush Hour 2 (Original Motion Picture Score),2001,150.0,9.0,3.3076923076923075,43,13,3150757.0,52.512616666666666,"{'Lalo Schifrin', 'Frank Foster', 'Neal Hefti'}"
tt3606752,Cars 3,2017,383925276.0,2pBzQQ2NGZSIFv9ehTROhS,Cars 3 (Original Motion Picture Soundtrack),2017,127.0,50.0,44.75,358,8,1723450.0,28.724166666666665,"{'James Bay', 'Dan Auerbach', 'Gary Clark Jr.', 'ZZ Ward', 'Lea DeLaria', 'Brad Paisley', 'Jorge Blanco', 'Andra Day'}"
tt5140878,Annabelle: Creation,2017,306515884.0,0Uykb3W5n22wvmSI61IxdX,Annabelle: Creation (Original Motion Picture Soundtrack),2017,127.0,29.0,5.75,138,24,2920896.0,48.6816,"{'Benjamin Wallfisch', 'Charles McDonald'}"
tt0401729,John Carter,2012,284139100.0,5OYNkhIL7HEUgFDR4lhPxn,John Carter,2012,112.0,19.0,9.157894736842104,174,19,4444673.0,74.07788333333333,{'Michael Giacchino'}
tt8041270,Jurassic World Dominion,2022,1001978080.0,3feJsFGLjtwBq3sFWPdQ3r,Jurassic World Dominion (Original Motion Picture Soundtrack),2022,127.0,32.0,17.40625,557,32,6439763.0,107.32938333333334,{'Michael Giacchino'}
tt1583421,G.I. Joe: Retaliation,2013,371876278.0,5TVADxntOlIVQnkStD07at,G.I. Joe: Retaliation (Music From The Motion Picture),2013,127.0,15.0,5.894736842105263,112,19,3374938.0,56.24896666666667,{'Henry Jackman'}
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,415686217.0,0L2WN9LAyXX4ESG8BcDmPc,The Chronicles of Narnia: The Voyage of the Dawn Treader (Original Motion Picture Soundtrack),2010,127.0,39.0,22.5,675,30,4325962.0,72.09936666666667,{'David Arnold'}
tt1560220,Zombieland: Double Tap,2019,122801777.0,3GTFC6xIEHVT3ZK3ZFSKYQ,Zombieland: Double Tap (Original Motion Picture Soundtrack),2019,127.0,17.0,0.8,36,45,3156892.0,52.61486666666666,"{'Woody Harrelson', 'David Sardy'}"
tt0119528,Liar Liar,1997,302710615.0,45xzp7laT9jVy7WEnBRXUa,Liar Liar (Original Motion Picture Score),1997,150.0,0.0,0.0,0,14,1765061.0,29.417683333333333,{'John Debney'}
tt0286106,Signs,2002,408247917.0,2rnZvLP8OzcNSNzUXbmGm7,Signs (Original Soundtrack),2002,127.0,28.0,19.307692307692307,251,13,2732320.0,45.53866666666666,{'James Newton Howard'}
tt1979388,The Good Dinosaur,2015,332207671.0,2N6behUxuH2T3YUBoAjJkM,The Good Dinosaur (Original Motion Picture Soundtrack),2015,127.0,37.0,20.73333333333333,622,30,3816324.0,63.6054,"{'Jeff Danna', 'Mychael Danna'}"
tt7991608,Red Notice,2021,178143.0,6jFhGRE8xwFtDCydkezUjD,Red Notice (Soundtrack from the Netflix Film),2021,127.0,12.0,3.84,96,25,4214469.0,70.24115,{'Steve Jablonsky'}
tt1440129,Battleship,2012,303025485.0,7yLTd41UsnvIa78sA6HD6H,Battleship (Original Motion Picture Soundtrack),2012,127.0,33.0,18.70833333333333,449,24,4657874.0,77.63123333333333,"{'Steve Jablonsky', 'Tom Morello'}"
tt1234721,RoboCop,2014,242688965.0,3VhCDrzfvGz8mzeikye8hC,RoboCop (Original Motion Picture Soundtrack),2014,127.0,14.0,2.88,72,25,3277548.0,54.6258,"{'Gavin Greenaway', 'Pedro Bromfman'}"
tt0317740,The Italian Job,2003,176070171.0,1jhz2cE3lqdMiKVobhEO3X,The Italian Job (Original Motion Picture Soundtrack),2003,127.0,20.0,11.866666666666667,178,15,2546755.0,42.44591666666667,{'John Powell'}
tt0944835,Salt,2010,293329073.0,7upOHndnOPN2DaAo6UZhDA,Salt (Original Motion Picture Score),2010,127.0,13.0,4.761904761904762,100,21,3761659.0,62.694316666666666,{'James Newton Howard'}
tt1386703,Total Recall,2012,198802074.0,1O8oZsZFBM9TFPXUh9zuIe,Total Recall (Original Motion Picture Soundtrack),2012,127.0,12.0,4.85,97,20,3391288.0,56.52146666666667,{'Harry Gregson-Williams'}
tt2209764,Transcendence,2014,103039258.0,5YIObraTgbflpLUNWxFQEu,Transcendence (Original Motion Picture Soundtrack),2014,127.0,14.0,4.590909090909091,101,22,3585165.0,59.75275,{'Mychael Danna'}
tt1243957,The Tourist,2010,278731369.0,4mTNGNRf1JANZXVvBxowfL,The Tourist (Original Motion Picture Soundtrack),2010,127.0,26.0,11.863636363636363,261,22,3856925.0,64.28208333333333,{'James Newton Howard'}
tt0461770,Enchanted,2007,340487652.0,4PCzHssK7l6DvkGglli951,Enchanted (Original Motion Picture Soundtrack),2007,150.0,0.0,0.0,0,15,3272092.0,54.534866666666666,"{'Carrie Underwood', 'Alan Menken', 'John McLaughlin', 'James Marsden', 'Amy Adams'}"
tt2848292,Pitch Perfect 2,2015,287506194.0,1Us79qhfgvZlWTuWBClLmR,Pitch Perfect 2 (Original Motion Picture Soundtrack),2015,127.0,54.0,40.22222222222222,724,18,2620127.0,43.66878333333333,"{'Adam Devine', 'The Barden Bellas', 'Pentatonix', 'The Cantasticos', 'Ester Dean', 'The Treblemakers', 'Das Sound Machine', 'The Filharmonic', 'Snoop Dogg', 'Jessie J', 'Rebel Wilson', 'Tone Hangers', 'Mark Mothersbaugh', 'Anna Kendrick', 'Green Bay Packers', 'Penn Masala', 'The Singboks', 'John Michael Higgins', 'Elizabeth Banks'}"
tt0195714,Final Destination,2000,112880294.0,0Q4proTyHWGHk3Tkrf0OGq,The Final Destination (Original Motion Picture Soundtrack),2009,115.0,26.0,5.086956521739131,117,23,3875045.0,64.58408333333334,{'Brian Tyler'}
tt0938283,The Last Airbender,2010,319713881.0,2CLXLGYK0WMl2Zq8c3oV1S,The Last Airbender (Music from the Motion Picture),2010,150.0,31.0,19.0,228,12,4013264.0,66.88773333333333,{'James Newton Howard'}
